genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	reads_unfiltered_reads	divergent_site_count
M5_3.108.filtered.fa	1.0361809952203338	0.4348441464756445	0.0080487431795712	5185927.0	77.0	77.0	0	1.7263884412133468	0.0007592261471426	0.0485421410675468	0.5994624739175344	0.0	0.9822313852607494	0.9866884355038612		False	14.0	8.142857142857142	0.3969215060443129	1.0	4473.0	3351.0	3310.0	2886.0	24527	47237	0.8415154419780709	97067	6196.0
M5_3.109.filtered.fa	0.3106043835811629	0.1765018201310222	0.0117512352884204	4716144.0	74.0	73.0	0	0.9737198686895394	0.0004490793269402	0.007212247972072	0.2398683756036105	0.0004255604515495	0.9840359851825716	0.9914446992414888		False	40.0	40.9	0.1691402382271772	1.0	543.0	291.0	279.0	674.0	6879	12560	0.9263480603814434	25934	953.0
M5_3.11.filtered.fa	4.0765668370319	0.6696457978943943	0.0158783048808283	1548438.0	111.0	111.0	2	14.2701388018543	0.0115509368227315	0.2852784548041316	0.9726655786885076	0.0017117652230325	0.9826525345455204	0.9915085028161617		False	8235.0	38.8962962962963	0.2356652538291703	0.955510255637483	7663.0	3751.0	3643.0	12738.0	29651	63828	0.9313679691744756	132197	16381.0
M5_3.110.filtered.fa	0.2134487691326616	0.0940750196622499	0.0118867339132806	10484558.0	488.0	376.0	0	1.005874013408211	0.0003121040623625	0.0090659043519049	0.1717790092314863	0.0	0.9863443167950174	0.9916782392795522		False	345.0	24.08405797101449	0.2232613083503304	0.9618049477471236	1298.0	791.0	770.0	1897.0	10390	32326	0.8519548421312363	67518	2667.0
M5_3.111.filtered.fa	0.1659270720289964	0.0900026043145664	0.0134002178015383	3908898.0	107.0	104.0	0	0.7715577185436994	0.0003913212091503	0.0050001304715548	0.13628601822979	0.0	0.9837810181632132	0.9921719109746738		False	19.0	27.94736842105263	0.9482917820867964	1.0	317.0	153.0	150.0	458.0	3045	6655	0.9030966577902492	13787	608.0
M5_3.112.filtered.fa	0.3349533914460755	0.1367746618751638	0.0126015886461632	13591282.0	634.0	597.0	0	1.352758614359766	0.0003686595590448	0.015524436914781	0.2560369018552098	0.0009937619811771	0.9797390484224894	0.985701218500737		False	4668.0	42.55934018851757	0.1594986821088975	0.961851339330546	4275.0	3017.0	2958.0	4646.0	22024	92344	0.8855031581575364	189566	7604.0
M5_3.113.filtered.fa	0.1751522783007131	0.0782233234494113	0.0136010838818962	18901741.0	864.0	639.0	0	1.0180894030085157	0.0002352498297779	0.0069013748521895	0.1432931307183159	0.0016687467806394	0.983058383417147	0.989490065006746		False	2002.0	33.29270729270729	0.2534080540932565	0.965052396255546	2210.0	1371.0	1350.0	3121.0	15677	46022	0.8813716041221129	96579	4471.0
M5_3.114.filtered.fa	1.620825044185583	0.6233502756154058	0.0033309168459091	837943.0	53.0	53.0	1	2.2189268969604745	0.0024394979563243	0.0773489366221807	0.7609753308116242	0.0	0.9969296756873516	0.9983182645724687		False	16.0	15.4375	0.1776065963478823	1.0	199.0	109.0	105.0	356.0	6284	7942	0.9653652240034138	16555	461.0
M5_3.115.filtered.fa	0.1949179063180649	0.0268904172697955	0.0145857193612663	3668370.0	115.0	67.0	0	1.8189427252238677	0.000952682694266	0.0115487260009213	0.1581155536560214	0.0037558430383367	0.99044022188127	0.9955859789920926		False	2007.0	38.04035874439462	0.1564594089595053	0.9453028587418412	405.0	187.0	186.0	1370.0	3361	9106	0.8712859995524107	19100	1556.0
M5_3.116.filtered.fa	0.7086081959274136	0.2952557184511672	0.0188139429494876	6403351.0	296.0	292.0	0	1.7452810972667487	0.0006929129269102	0.0307918463317097	0.4651136780520096	0.0020082841973169	0.9793833778801142	0.9880002637304676		False	1460.0	27.28698630136986	0.2506128421727181	0.9582103148837112	4065.0	2366.0	2317.0	5885.0	21123	61262	0.8949712290105747	127713	8202.0
M5_3.117.filtered.fa	0.1719541346829918	0.0897270772591585	0.0187233485417377	5293586.0	80.0	79.0	0	0.9012952220583946	0.0003923281319806	0.0048362301094191	0.1408704048586035	0.0	0.9807429397289168	0.9896097808679348		False	227.0	29.449339207048457	0.336610667766366	0.9876238485385814	493.0	266.0	254.0	848.0	4293	10429	0.9097806854256648	21713	1102.0
M5_3.118.filtered.fa	2.563791290987749	0.4943867168021132	0.0241669800846981	296796.0	22.0	22.0	0	4.746857018144439	0.0087785175041678	0.1986044286311136	0.8960481751691827	0.0006285877967406	0.9868012554075832	0.9948935448299262		False	539.0	24.076066790352503	0.2270707033099202	0.9704487030912636	778.0	301.0	286.0	2413.0	3546	7513	0.8888821514895503	16666	2699.0
M5_3.119.filtered.fa	2.62926200382335	0.5509037587169028	0.0147128465388952	17133666.0	649.0	641.0	1	5.7463044885973975	0.0013935251487732	0.1882537572519506	0.9018872890428686	0.0034847870952361	0.9872232851141088	0.994049562281796		False	50084.0	50.94722865585816	0.2691118398863015	0.9526402512373188	41211.0	19193.0	18707.0	82884.0	211299	387588	0.9151420412936334	821848	101591.0
M5_3.12.filtered.fa	3.4168814820591087	0.6926454042131296	0.0046857065115469	897670.0	51.0	51.0	3	4.064384728028991	0.0043143782209406	0.3121670547083003	0.9510573634181584	0.000554873795495	0.9912676689636468	0.9940047747686664		False	1363.0	36.68305209097579	0.5976842013115046	0.996618514914066	2447.0	1680.0	1664.0	2278.0	14255	20155	0.9539237267380648	41527	3942.0
M5_3.120.filtered.fa	4.148364786762959	0.7801939410836746	0.0129893475655286	702997.0	34.0	34.0	3	4.097297654100681	0.0049105682690904	0.3912989671364174	0.9743447258010628	0.0028024463941126	0.986109596411252	0.9928494049047192		False	1032.0	31.08624031007752	0.2426368861895146	0.9725842915944622	3821.0	1967.0	1926.0	6107.0	13675	22704	0.9439045774830664	46219	8033.0
M5_3.121.filtered.fa	0.085833943564226	0.0263342975455655	0.013920247119767	3866023.0	142.0	98.0	0	0.8242465324301628	0.000420751847081	0.0057769961534113	0.0729904136125443	0.0010486420444693	0.9847317990507746	0.9909554938658548		False	182.0	33.25824175824176	0.2140516679415438	0.9407364775035744	341.0	202.0	196.0	535.0	1649	3749	0.8955705483999121	8059	731.0
M5_3.122.filtered.fa	8.901091301726138	0.897772051062706	0.0132696214823093	5149355.0	188.0	188.0	8	7.615316492905905	0.0033682396550336	0.7408630789681426	0.9996139963063192	0.0031845014770407	0.9885524566791796	0.9958101865625574		False	23857.0	39.42436182252588	0.2375493765222584	0.9593016392586527	43672.0	15984.0	15576.0	99746.0	211431	254574	0.9475759014851852	528136	115322.0
M5_3.123.filtered.fa	8.100115787450049	0.8115819735523266	0.0123640254327447	681421.0	50.0	50.0	7	8.54038968315062	0.0104227075090509	0.6108602464555686	0.9992170190880114	0.00240838957452	0.9899292017114592	0.9957814117856209		False	6616.0	37.89449818621524	0.3983453865580911	0.9712313294225492	4192.0	1756.0	1704.0	10626.0	25946	40803	0.9293731810561776	87259	12330.0
M5_3.124.filtered.fa	0.4911865972154097	0.1598447635203843	0.0108856400166875	417943.0	12.0	12.0	0	1.5930548580438622	0.0024712874771676	0.033277265081602	0.3519048554126869	0.0	0.98849582973828	0.993385102099511		False					160.0	92.0	89.0	252.0	979	2537	0.9032324549544438	5309	341.0
M5_3.125.filtered.fa	6.586899707448803	0.7740424574300503	0.0151175017987278	333275.0	5.0	5.0	3	17.279064012099067	0.029975886363247	0.3327552321656289	0.9970211931414524	0.0145264321979157	0.9883858285466957	0.9955004102832308		False	4602.0	49.27727075184702	0.3191769839562525	0.9626854952601884	1288.0	499.0	482.0	3392.0	10225	14663	0.9334784731686372	31087	3874.0
M5_3.126.filtered.fa	1.3743356440095984	0.4614504733432895	0.0139791877849051	5583791.0	166.0	166.0	0	3.4044744001842298	0.0014450420945259	0.0658017107015645	0.7028559894409399	0.0070442810284596	0.9825269512251548	0.9905340710842816		False	10774.0	45.46343048078708	0.2344224498794592	0.9647496920122338	6420.0	3478.0	3398.0	9269.0	36696	104296	0.8967675180445098	216570	12667.0
M5_3.127.filtered.fa	1.833831791835605	0.5523254485491811	0.0099172684509963	787762.0	58.0	58.0	1	2.675503638608549	0.0030368940279325	0.13210588984998	0.8019574697657657	0.0	0.9935330745281932	0.9975688972594842		False	12.0	23.0	0.2791565782858354	1.0	673.0	253.0	246.0	1553.0	6701	9071	0.9087187154660672	19496	1799.0
M5_3.128.filtered.fa	0.0220918732562874	0.0134918767974624	0.0017253278945543	395349.0	38.0	9.0	0	0.2304596418503428	0.0003701008643987	0.0004072351264325	0.0193180912977914	0.0	0.981366459627329	0.981366459627329		False					3.0	3.0	3.0	0.0	41	908	0.8438503371533428	1826	3.0
M5_3.129.filtered.fa	0.6426781654253234	0.2231752254018031	0.0145681374874349	318875.0	14.0	14.0	0	1.6946545488744515	0.0030143022339981	0.0389368874950999	0.4330503727730586	0.0	0.9834085051546392	0.9903350515463918		False					206.0	120.0	118.0	308.0	960	3869	0.8917921132246251	8126	426.0
M5_3.13.filtered.fa	0.0711092056103386	0.0251389994759872	0.0024991814529872	440829.0	32.0	9.0	0	0.5792773403088042	0.0008788760625916	0.0046911614254053	0.0608587908078384	0.0	0.9792069632495164	0.9806576402321082		False					43.0	40.0	40.0	4.0	152	448	0.8853089372961964	919	44.0
M5_3.130.filtered.fa	0.6580320850470212	0.2446593068282944	0.0054668436027116	207885.0	14.0	14.0	0	2.438202955830164	0.0053839865181713	0.0295355605262524	0.4406849288666656	7.403809002982078e-05	0.9791530944625408	0.9812703583061888		False					128.0	115.0	112.0	45.0	640	4251	0.8822035357672373	8904	157.0
M5_3.131.filtered.fa	0.5934412205429171	0.2364720891724403	0.0105932269865317	4320438.0	124.0	122.0	0	1.6637252909611022	0.0008027269268893	0.0313322399256741	0.4078578754980765	0.0019460109603844	0.9836225428273828	0.9897169957671254		False	435.0	36.333333333333336	0.2665786104280688	0.8878313146476996	2217.0	1392.0	1365.0	2315.0	11989	40858	0.876144493986265	85227	3680.0
M5_3.132.filtered.fa	2.558544912691868	0.5448539198240817	0.0179544446982397	5529840.0	285.0	283.0	1	4.650995095102626	0.0019881060429906	0.1923656018980657	0.8955654957760038	0.0013543034582044	0.9839896742752768	0.9931365516930184		False	16113.0	47.80636752932415	0.2146387053564635	0.9465838090908504	17031.0	7301.0	6987.0	32953.0	65030	115643	0.8943076464007615	245732	39940.0
M5_3.133.filtered.fa	7.168875746750835	0.8023335990281318	0.0071417292129313	3514057.0	123.0	123.0	6	8.280556382885857	0.004432825703664	0.5574630690395744	0.99821817522337	0.003031644432059	0.9863794866349798	0.990306065932024		False	11007.0	37.26019805578268	0.3856789356748915	0.9377268836347998	26682.0	18990.0	18757.0	25849.0	119405	169247	0.9216359315183138	351896	44606.0
M5_3.134.filtered.fa	0.281116183747938	0.1409433993701784	0.0100083230901079	720204.0	65.0	59.0	0	0.8924780209830716	0.0010612690094592	0.00872114012141	0.2198160784610739	0.0	0.9824868651488616	0.9858302818022608		False					110.0	89.0	86.0	98.0	1039	5805	0.8898376697890601	11879	184.0
M5_3.135.filtered.fa	0.4010480995330489	0.1633444027766019	0.0109417045934718	18403214.0	856.0	763.0	0	2.131528112745941	0.000499199054396	0.0173669664440134	0.2982130926970309	0.0013406254422928	0.9843620935646168	0.9901097594553327		False	10196.0	48.22028246371126	0.1453401396599636	0.9381101457885168	4998.0	3161.0	3117.0	6015.0	34475	78484	0.9007085483893702	165101	9132.0
M5_3.136.filtered.fa	0.6434520169705854	0.3062247787601067	0.0124259173061608	3705706.0	184.0	183.0	0	1.6007282392344826	0.000835698020213	0.0200739076440494	0.4334376433131334	0.0024015998921255	0.9820535570253266	0.9880491477119964		False	909.0	31.45544554455445	0.2083186164381305	0.953730002354416	1335.0	889.0	877.0	1549.0	11124	28880	0.905091786351622	59826	2426.0
M5_3.137.filtered.fa	17.610340196258683	0.8030086750735981	0.0092560417237273	8985284.0	244.0	244.0	17	16.502674248377268	0.0055204058865895	0.704416020684488	0.9999998234974288	0.0075094615558644	0.995082613173048	0.998486897132704		False	195061.0	31.0186813355822	0.5638317864865521	0.9890369288139051	31124.0	9577.0	9324.0	152922.0	737282	887899	0.943476473483509	1828822	162246.0
M5_3.138.filtered.fa	5.171927904614492	0.3691200299893585	0.0102784351734349	330784.0	8.0	8.0	0	11.382240917522063	0.0198385110750508	0.2282425994002127	0.9896089699456824	0.0078779649815639	0.9771255248413886	0.9807017311487568		False	7737.0	43.37572702597906	0.2356651622669083	0.9636612092368234	1727.0	1457.0	1436.0	2055.0	8297	30030	0.8865509355998977	61641	3491.0
M5_3.139.filtered.fa	2.45447809851224	0.5154073558176753	0.0123841888878929	269936.0	6.0	6.0	1	3.542837773323348	0.0068342230703631	0.2190778554916721	0.8855141633462679	0.0	0.9826842754958824	0.9892622216209818		False	9.0	25.22222222222222	0.5416889747588786	1.0	1024.0	635.0	606.0	1199.0	3069	8852	0.9236710426125986	18107	1805.0
M5_3.14.filtered.fa	0.8337276441456855	0.3396011267517254	0.0174290957930655	1019923.0	58.0	58.0	0	1.8101812576895295	0.0018026957818073	0.0395863217125213	0.5210607468600222	0.0	0.9782043343653252	0.9866749226006192		False	237.0	27.51476793248945	0.1627724532235888	0.9800913885625364	880.0	538.0	526.0	1107.0	4009	13190	0.8907670178669974	27130	1633.0
M5_3.140.filtered.fa	0.1183825385047694	0.0278886994566882	0.0334907270030747	1588959.0	106.0	70.0	0	3.2965705966303465	0.0026328303028745	0.0017911097769042	0.0992538301121654	0.0446867432860771	0.9701335207308502	0.9866479269149684		False	4543.0	110.35593220338984	0.0926412069820501	0.8091718241648368	85.0	38.0	36.0	245.0	908	6897	0.8666356855855623	14110	281.0
M5_3.141.filtered.fa	7.666672742554	0.7952294463135428	0.0187605382006795	4004902.0	154.0	154.0	6	7.586350188745554	0.0038055149802886	0.5715103640488581	0.998851928879875	0.0039279546529924	0.9844275033281008	0.9950210652281524		False	41330.0	27.56457778853133	0.4227046795465446	0.979068592267975	35643.0	11396.0	11066.0	89044.0	142825	272200	0.9206903047252424	563003	100110.0
M5_3.142.filtered.fa	0.2077672750088659	0.0713330105209554	0.0212118481433295	1759536.0	44.0	39.0	0	1.1907253342634945	0.0008999147846614	0.0117582135290212	0.1676135841328877	0.0	0.9844361738121706	0.9926047658175842		False	90.0	17.166666666666668	0.3411086878631447	1.0	322.0	153.0	152.0	766.0	1776	5870	0.8808477229766755	12124	918.0
M5_3.143.filtered.fa	0.1638213567745305	0.092227762609943	0.0116781720009582	20819642.0	820.0	724.0	0	0.7523710446704905	0.0001655437293708	0.0039562159618306	0.1346785806719335	0.0002134031013647	0.9813881773040172	0.9874828511418406		False	618.0	29.1326860841424	0.3091596487639927	0.9750437602414622	1533.0	1031.0	1014.0	1620.0	16076	41558	0.9080820729174915	86421	2634.0
M5_3.144.filtered.fa	0.1897913861624197	0.1030085078640474	0.0085946498560711	5103161.0	231.0	198.0	0	0.7559861047655057	0.0003361778179118	0.0058042456430435	0.1542959421419164	0.0	0.9811613774476704	0.9865968939905468		False					558.0	397.0	396.0	404.0	4494	14330	0.9006112903817405	29763	800.0
M5_3.145.filtered.fa	27.930299076030032	0.951238884370142	0.0168376182462205	2563395.0	33.0	33.0	29	13.975900035072764	0.0087404122368323	0.9269808203573776	0.999999999980536	0.0155521034942376	0.9940329548888192	0.9992168226989274		False	299339.0	34.53236965447202	0.2454095208182315	0.983524964156515	14179.0	1861.0	1778.0	117079.0	328635	365582	0.9214764400958664	743383	118857.0
M5_3.146.filtered.fa	0.7539710421471583	0.3896151148429714	0.0049623688087824	4947190.0	84.0	84.0	0	1.438590215074811	0.0006478828875354	0.0197746599584814	0.4861153372358456	0.000268034837877	0.9937441862842308	0.9962281123184332		False	775.0	39.27483870967742	0.4103704596619274	0.9682571275515676	612.0	369.0	366.0	801.0	17290	25105	0.9392257646381604	51515	1167.0
M5_3.147.filtered.fa	0.628014378598938	0.2845663676842919	0.007750721822953	7199867.0	311.0	285.0	0	1.3955932984871304	0.0005223730518421	0.0242737817240234	0.4256617073806151	0.0	0.987039961549025	0.9911539869999084		False	281.0	25.491103202846976	0.2156494311193213	0.9812805372015898	2265.0	1546.0	1532.0	2054.0	20928	30906	0.9296196587038902	63764	3586.0
M5_3.148.filtered.fa	0.4760360633807171	0.2655447447852553	0.0064468857546864	1779090.0	69.0	69.0	0	1.018833576527283	0.000766823372534	0.0107819165978111	0.3431764356433348	0.0	0.986966948180586	0.9897820873735792		False					250.0	196.0	194.0	169.0	3950	8666	0.8952818917714185	17821	363.0
M5_3.149.filtered.fa	7.952583490774023	0.9259087419946012	0.0114656999761039	5295645.0	111.0	111.0	7	5.398941954664537	0.002351047962584	0.7118575735344798	0.9991080774195366	8.871217773038407e-05	0.9963387443978308	0.999366535402262		False	3872.0	20.916322314049587	0.4155946327253054	0.984566167321104	13802.0	2388.0	2319.0	77333.0	192800	239688	0.9505396366251736	486962	79652.0
M5_3.15.filtered.fa	0.5059537584918337	0.2515884453897373	0.011633946031557	3971021.0	146.0	142.0	0	1.3916907590983707	0.0007009617969375	0.0152711355593435	0.3603007716199041	0.0	0.9820751294482372	0.9875498829194288		False	1061.0	31.935909519321395	0.2524277946159307	0.9316839350197378	1087.0	755.0	739.0	1176.0	9557	27243	0.883145831713349	56470	1915.0
M5_3.150.filtered.fa	0.3708033236339233	0.2025563945405086	0.0080054721972227	1308327.0	80.0	76.0	0	0.968486786675496	0.0008519373505568	0.0094922752492304	0.2792185690686113	0.0	0.9790643369031322	0.9837346002093564		False					260.0	202.0	202.0	167.0	2279	5019	0.9218450136488248	10538	369.0
M5_3.151.filtered.fa	0.4082517081373739	0.1913663920288232	0.0068925644482621	254517.0	7.0	7.0	0	1.0915266149533749	0.0021695743130292	0.0155156630008997	0.302662842354568	0.0	0.977715877437326	0.981261078754115		False					88.0	74.0	74.0	30.0	494	2696	0.8964039065432106	5486	104.0
M5_3.152.filtered.fa	2.5922968805798328	0.5826472372145213	0.019733686613709	6110174.0	221.0	221.0	1	3.666575397483223	0.0014887109527264	0.2172871018075753	0.8986320330526998	0.0002960396825695	0.9840659746230592	0.99276020553424		False	3484.0	33.139207807118254	0.277160952611151	0.961238452343118	21155.0	9612.0	9223.0	41997.0	73269	199431	0.9093812155209184	413075	51220.0
M5_3.153.filtered.fa	0.3962744829640964	0.208042683356132	0.0088233193736016	3309393.0	176.0	174.0	0	1.0310227727472978	0.0005697917887755	0.0115785583640262	0.2952487451699298	0.0	0.9853854585312384	0.9905788402317448		False	4.0	25.25	0.0886350178285323	0.7160087719298245	560.0	361.0	346.0	526.0	6125	24598	0.8900720401092538	50657	872.0
M5_3.154.filtered.fa	131.35690326288864	0.9492554339110444	0.010762674595077	6117187.0	153.0	153.0	147	84.04870144958846	0.0340678029519331	0.9208507112828168	1.0	0.0099489704921294	0.9966902277572086	0.9992914985506876		False	1185408.0	122.86794673226431	0.2972479251250327	0.9423538777605976	18644.0	3991.0	3752.0	166741.0	3739142	4259069	0.9412348307651658	8714283	170493.0
M5_3.155.filtered.fa	8.94176069447919	0.7542714563725028	0.0131382414260731	307799.0	19.0	19.0	6	10.394018845612012	0.0188515965511512	0.5728478650028103	0.9996276121700804	0.0044788668988824	0.9908236068102676	0.9966198205555744		False	7112.0	32.700506186726656	0.2757886948559572	0.9731713549084038	1618.0	596.0	574.0	5276.0	12769	16864	0.9249823751062176	36172	5850.0
M5_3.156.filtered.fa	0.2464596458262232	0.1206349248181232	0.010110774375725	6071144.0	250.0	188.0	0	2.261783182933605	0.0009217465054988	0.0056541238356395	0.1955720435421339	0.0012686483880079	0.9829288897952048	0.9872986279022344		False	1250.0	55.076	0.1415598324576105	0.9360026796957672	586.0	436.0	432.0	583.0	6936	13426	0.927066311351894	28296	1015.0
M5_3.157.filtered.fa	0.2459857325248408	0.1091098079805911	0.010974137135354	8887487.0	417.0	383.0	0	2.234892169408356	0.0007532071530231	0.0073999545653343	0.1952353477964131	0.0024753297943559	0.9844146760533398	0.9894171849103652		False	2426.0	78.67642209398187	0.2684354769907727	0.9408032705726512	1025.0	696.0	680.0	1280.0	10182	22655	0.90426233935239	48010	1960.0
M5_3.158.filtered.fa	2.329592686052503	0.44109603519573	0.0189093318868551	1135365.0	39.0	39.0	0	5.314970495994816	0.0050053016662561	0.1597697656700708	0.8721669728196455	0.0034831076693068	0.9844925770547474	0.9922435321422074		False	6774.0	51.38736344847948	0.1679015260408289	0.946630153405136	2813.0	1407.0	1356.0	6313.0	12400	28654	0.8760457029368021	61638	7669.0
M5_3.159.filtered.fa	0.4292720386222763	0.2228766008480747	0.0092291474495966	326858.0	26.0	25.0	0	1.0342416937044068	0.0018235830133035	0.0118705982414381	0.3154867040400821	0.0	0.9835051546391752	0.9886597938144328		False					64.0	44.0	44.0	36.0	661	1289	0.8666169019475174	2781	80.0
M5_3.16.filtered.fa	3.862186726901151	0.8069404108852318	0.0091649329129376	297504.0	18.0	18.0	3	3.416997268123994	0.0063029320044491	0.371867269011509	0.9669690698711634	0.0	0.9890447610094728	0.9935552100658036		False	37.0	23.81081081081081	0.933651877924324	1.0	1212.0	713.0	700.0	1563.0	5437	9529	0.9477756905197692	19374	2263.0
M5_3.160.filtered.fa	0.8597561868344336	0.3898775766814367	0.0095387654987537	2322270.0	107.0	99.0	0	1.8852196831946983	0.0012428422802154	0.0307307074543441	0.5319427740995906	0.0007408808738676	0.989672808799832	0.9950115602886568		False	817.0	44.27539779681763	0.2839678115027035	0.9597124335609876	737.0	356.0	351.0	1166.0	9358	17195	0.9239015502424168	35553	1517.0
M5_3.161.filtered.fa	0.138599162025191	0.0745084320365261	0.0067992625595943	6177274.0	292.0	242.0	0	0.6569426803277221	0.0002655777935551	0.0043413971923537	0.1151906315589786	0.0	0.9823625922887612	0.9853083749720336		False	3.0	3.0	0.362865497076023	1.0	473.0	394.0	391.0	277.0	4315	9612	0.9091031600199222	19651	668.0
M5_3.162.filtered.fa	0.0100704790281916	0.0051319333027733	0.0	279232.0	24.0	4.0	0	0.1804204764463313	0.0003444048362051	0.0005837439834975	0.0088528140056279	0.0	0.9938650306748466	0.9938650306748466		False					1.0	1.0	1.0	0.0	14	23	0.9004966497727752	46	1.0
M5_3.163.filtered.fa	11.507844537738396	0.8824465786168372	0.0066469374410937	1971308.0	98.0	98.0	11	14.702506746805769	0.0105240784664942	0.7715278383692452	0.9999613678886404	0.001343640661239	0.9965487971417282	0.9980663007037192		False	7171.0	30.902802956351973	0.4324967983965024	0.9722958897063336	5249.0	2941.0	2904.0	21092.0	107330	122845	0.9659833933442256	251521	23996.0
M5_3.164.filtered.fa	0.3244690414612433	0.1312782870343747	0.011482751909901	4121367.0	234.0	188.0	0	1.7818356618375777	0.0008827281334956	0.0131878573298616	0.2491175496299614	0.0073248808978781	0.9814174271415956	0.987212982042979		False	1171.0	41.52348420153715	0.2280154582485196	0.9116114336737812	1010.0	695.0	683.0	1026.0	6444	19818	0.9044860292098498	41398	1709.0
M5_3.165.filtered.fa	1.1813977721297826	0.4185125112075649	0.014903796842921	1781163.0	101.0	101.0	0	2.000473346307205	0.0015075015840445	0.0735221874696476	0.6476654867040883	0.0	0.97668664808522	0.9844755832156084		False	10.0	35.0	0.5731869737068229	1.0	3053.0	2033.0	1985.0	2825.0	9890	32509	0.9071321641660396	66954	4810.0
